exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,unit,time
12,48,1,1,0,1,1,0,1,11,0,6.9735,450,6
13,49,1,1,0,1,1,0,1,11,0,7.0834,450,7
11,50,1,1,0,1,1,0,1,11,0,6.3421,451,1
12,50,1,1,0,1,1,0,1,11,0,6.5582,451,2
13,50,1,1,0,1,1,0,1,11,0,6.6657,451,3
14,50,1,1,0,1,1,0,1,11,0,6.7546,451,4
15,50,1,1,0,1,1,0,1,11,0,6.8330,451,5
16,48,1,1,0,1,1,0,1,11,0,6.9354,451,6
17,37,1,1,0,1,1,0,1,11,0,7.0076,451,7
9,34,1,1,0,1,0,1,0,12,0,5.9402,452,1
10,48,1,1,0,1,0,1,0,12,0,5.8861,452,2
11,47,1,1,0,1,0,1,0,12,0,6.0638,452,3
12,45,1,1,0,1,0,1,0,12,0,5.9081,452,4
13,49,1,1,0,1,0,1,0,12,0,6.2480,452,5
14,48,1,1,0,1,0,1,0,12,0,6.5028,452,6
15,45,1,1,0,1,0,1,0,12,0,6.4677,452,7
34,45,1,0,0,1,0,0,0,12,0,6.8024,453,1
35,48,1,0,0,1,0,0,0,12,0,6.8341,453,2
36,47,1,0,0,1,0,0,1,12,0,6.8937,453,3
37,46,1,0,0,1,0,0,0,12,0,6.8937,453,4
38,49,1,0,0,1,0,0,0,12,0,7.0139,453,5
39,48,1,0,0,1,0,0,1,12,0,7.1701,453,6
40,46,1,0,0,1,0,0,1,12,0,7.2998,453,7
8,48,1,0,0,1,1,0,1,12,0,6.5236,454,1
9,52,1,0,0,1,1,0,1,12,0,6.5539,454,2
10,51,1,0,0,1,1,0,1,12,0,6.5539,454,3
11,49,1,0,0,1,1,0,1,12,0,6.7833,454,4
12,50,0,0,0,1,1,0,0,12,0,7.0475,454,5
13,49,0,0,0,1,1,0,0,12,0,7.0255,454,6
14,49,0,0,0,1,1,0,0,12,0,7.2079,454,7
24,49,1,0,0,0,1,0,0,8,0,6.1093,455,1
25,49,1,0,0,1,1,0,0,8,0,6.2046,455,2
26,49,1,0,0,1,1,0,0,8,0,6.1944,455,3
27,50,1,1,0,1,1,0,0,8,0,6.2823,455,4
28,49,1,1,0,1,1,0,0,8,0,6.3544,455,5
29,49,1,1,0,1,1,0,0,8,0,6.4998,455,6
30,51,1,1,0,1,1,0,0,8,0,6.5582,455,7
23,49,0,1,1,0,1,0,0,11,0,6.5147,456,1
24,48,0,1,1,0,1,0,0,11,0,6.5958,456,2
25,46,0,1,1,0,1,0,0,11,0,6.6657,456,3
26,48,0,1,1,0,1,0,0,11,0,6.5999,456,4
27,48,0,1,1,0,1,0,0,11,0,6.8876,456,5
28,48,0,0,1,0,1,0,0,11,0,6.9527,456,6
29,49,0,0,1,0,1,0,0,11,0,6.9566,456,7
34,52,1,0,0,1,1,0,1,10,0,5.9375,457,1
35,50,1,0,0,1,1,0,1,10,0,6.0845,457,2
36,50,1,0,0,1,1,0,1,10,0,6.0615,457,3
37,51,1,0,0,1,1,0,1,10,0,6.2146,457,4
38,50,1,0,0,1,1,0,1,10,0,6.2146,457,5
39,50,1,0,0,1,1,0,1,10,0,6.3026,457,6
40,50,1,0,0,1,1,0,1,10,0,6.3969,457,7
12,41,0,0,1,1,1,0,0,17,0,6.5147,458,1
13,41,0,0,1,1,1,0,0,17,0,6.6134,458,2
14,43,0,0,1,1,1,0,0,17,0,6.7154,458,3
15,41,0,0,1,1,1,0,0,17,0,6.8189,458,4
16,42,0,0,1,1,1,0,0,17,0,6.9566,458,5
17,40,0,0,1,1,1,0,0,17,0,7.0475,458,6
18,51,0,0,1,1,1,0,0,17,0,6.8544,458,7
21,47,1,0,0,1,1,0,0,14,0,6.3172,459,1
22,47,1,0,0,1,1,0,0,14,0,6.6958,459,2
23,47,1,0,0,1,1,0,0,14,0,6.8156,459,3
24,46,1,0,0,1,1,0,0,14,0,6.8721,459,4
25,47,1,0,0,1,1,0,0,14,0,7.1066,459,5
26,47,1,0,0,1,1,0,0,14,0,7.0967,459,6
27,46,1,0,0,1,1,0,0,14,0,7.2004,459,7
7,47,1,0,0,0,1,0,1,12,0,6.4998,460,1
8,41,1,0,0,0,1,0,1,12,0,6.7274,460,2
9,44,1,0,0,0,1,0,1,12,0,6.7154,460,3
10,50,1,0,0,0,0,0,1,12,0,6.7788,460,4
11,44,1,0,0,0,0,0,1,12,0,6.9127,460,5
12,43,1,0,0,0,1,0,1,12,0,6.9325,460,6
13,43,1,0,0,0,1,0,1,12,0,7.4085,460,7
29,50,0,1,0,0,1,0,0,12,0,6.3279,461,1
30,49,0,1,0,0,1,0,0,12,0,6.4457,461,2
31,49,0,1,0,0,1,0,0,12,0,6.4536,461,3
32,49,0,1,0,0,1,0,0,12,0,6.5073,461,4
33,49,0,1,0,0,1,0,0,12,0,6.6970,461,5
34,49,0,1,0,0,1,0,0,12,0,6.8134,461,6
35,49,0,1,0,0,1,0,0,12,0,6.8565,461,7
36,39,1,0,0,1,1,0,0,6,0,6.1633,462,1
37,44,1,0,0,1,1,0,0,6,0,6.3969,462,2
38,25,1,1,0,1,1,0,0,6,0,5.9558,462,3
39,51,1,1,0,1,1,0,0,6,0,6.0754,462,4
40,50,1,1,0,1,1,0,0,6,0,6.2634,462,5
41,49,1,1,0,1,1,0,0,6,0,6.3368,462,6
42,37,1,1,0,1,1,0,0,6,0,6.4216,462,7
13,48,0,0,0,1,0,1,0,17,0,6.6783,463,1
14,50,0,0,0,1,0,1,0,17,0,6.6846,463,2
15,48,0,0,0,1,0,1,0,17,0,6.8565,463,3
16,48,0,0,0,1,0,1,0,17,0,6.8565,463,4
17,47,0,0,0,1,0,1,0,17,0,6.9078,463,5
18,47,0,0,0,1,0,1,0,17,0,7.0475,463,6
19,45,0,0,0,1,0,1,0,17,0,7.2793,463,7
40,49,1,1,0,1,0,1,0,12,0,5.9269,464,1
41,52,1,1,0,1,0,1,0,12,0,5.9915,464,2
42,49,1,1,0,1,0,1,0,12,0,5.8579,464,3
43,50,1,1,0,1,0,1,0,12,0,6.0799,464,4
44,50,1,1,0,1,0,1,0,12,0,6.2146,464,5
45,49,0,1,0,1,0,1,0,12,0,6.4378,464,6
46,49,1,1,0,1,0,1,0,12,0,6.5554,464,7
3,37,0,0,0,1,1,0,1,16,0,6.2146,465,1
4,39,0,0,0,1,1,0,1,16,0,6.3801,465,2
5,36,0,0,0,1,1,0,1,16,0,6.3544,465,3
6,39,0,0,0,1,1,0,1,16,0,6.4770,465,4
7,37,0,0,0,1,1,0,1,16,0,6.4378,465,5
8,38,0,0,0,0,1,0,1,16,0,6.5294,465,6
9,38,0,0,0,0,1,0,1,16,0,6.6846,465,7
28,50,1,1,0,1,1,0,1,12,0,6.2442,466,1
29,38,1,1,0,1,1,0,1,12,0,6.3456,466,2
30,49,1,1,0,1,1,0,1,12,0,6.4216,466,3
31,48,1,1,0,1,1,0,1,12,0,6.5147,466,4
32,49,1,1,0,1,1,0,0,12,0,6.5862,466,5
33,48,1,1,0,1,1,0,1,12,0,6.6846,466,6
34,30,1,1,0,1,1,0,1,12,0,6.7511,466,7
24,46,1,1,0,1,1,0,1,12,0,6.2344,467,1
25,51,1,1,0,1,1,0,1,12,0,6.3190,467,2
26,49,1,1,0,1,1,0,1,12,0,6.4216,467,3
27,49,1,1,0,1,1,0,1,12,0,6.4938,467,4
28,49,1,1,0,1,1,0,1,12,0,6.5511,467,5
29,49,1,1,0,1,1,0,1,12,0,7.0031,467,6
30,49,1,1,0,1,1,0,1,12,0,6.8101,467,7
40,49,0,1,0,1,1,0,0,17,0,6.9058,468,1
41,48,0,1,0,1,1,0,0,17,0,6.9058,468,2
42,48,0,1,0,1,1,0,0,17,0,7.3132,468,3
43,49,0,0,0,1,1,0,0,17,0,7.3132,468,4
44,49,0,1,0,1,1,0,0,17,0,7.3132,468,5
45,49,0,1,0,1,1,0,0,17,0,7.3778,468,6
46,50,0,1,0,1,1,0,0,17,0,7.3778,468,7
44,40,1,0,1,1,0,1,0,9,1,5.3936,469,1
45,35,1,0,1,1,0,1,0,9,1,5.4381,469,2
46,39,1,0,1,1,0,1,0,9,1,4.6052,469,3
47,40,1,0,1,1,0,1,0,9,1,5.0814,469,4
48,39,1,0,1,1,0,1,0,9,1,5.2730,469,5
49,38,1,0,1,1,0,1,0,9,1,5.8141,469,6
50,37,1,0,1,1,0,1,0,9,1,5.7494,469,7
10,50,1,1,0,1,1,0,0,12,0,6.5294,470,1
11,50,1,1,0,1,1,0,0,12,0,6.6201,470,2
12,49,1,1,0,1,1,0,0,12,0,6.4599,470,3
13,52,0,1,1,1,1,0,0,12,0,7.0031,470,4
14,51,0,1,1,1,1,0,0,12,0,7.2079,470,5
15,50,0,1,0,0,1,0,0,12,0,7.4674,470,6
16,51,0,1,0,0,1,0,0,12,0,7.1491,470,7
29,49,0,0,0,1,1,0,0,16,0,6.6529,471,1
30,48,0,0,0,1,1,0,0,16,0,6.7310,471,2
31,48,0,0,0,1,1,0,0,16,0,6.8298,471,3
32,46,0,0,0,1,1,0,0,16,0,6.9325,471,4
33,48,0,0,0,1,1,0,0,16,0,7.0255,471,5
34,44,0,0,0,1,1,0,0,16,0,7.1309,471,6
35,44,0,0,0,1,1,0,0,16,0,7.2079,471,7
4,21,0,0,1,0,0,1,0,12,0,5.5797,472,1
5,42,0,0,1,0,0,1,0,12,0,5.7333,472,2
6,49,0,0,1,0,0,1,0,12,0,5.7683,472,3
7,49,0,0,1,0,0,1,0,12,0,5.8665,472,4
8,44,0,0,1,0,0,1,0,12,0,6.0661,472,5
9,47,0,0,1,0,0,1,0,12,0,6.2344,472,6
10,48,0,0,1,0,0,1,0,12,0,6.3869,472,7
5,50,1,0,0,0,1,0,1,14,0,6.4216,473,1
6,48,1,0,0,0,1,0,1,14,0,6.3750,473,2
7,48,1,0,0,0,1,0,1,14,0,6.5862,473,3
8,47,1,0,0,0,1,0,1,14,0,6.7627,473,4
9,50,1,0,0,0,1,0,1,14,0,6.7488,473,5
10,49,1,0,0,0,1,0,1,14,0,6.8024,473,6
11,46,1,0,0,0,1,0,1,14,0,6.9393,473,7
12,52,0,1,1,1,1,0,0,17,0,6.7154,474,1
13,50,0,1,1,1,1,0,0,17,0,6.7452,474,2
14,52,0,1,1,1,1,0,0,17,0,6.8824,474,3
15,51,0,1,1,1,1,0,0,17,0,6.9801,474,4
16,50,0,1,1,1,1,0,0,17,0,7.2442,474,5
17,51,0,0,1,1,1,0,0,17,0,7.4384,474,6
18,52,0,0,1,1,1,0,0,17,0,7.1770,474,7
17,48,1,0,0,0,1,0,1,12,0,6.8134,475,1
18,51,1,0,0,0,1,0,1,12,0,6.8824,475,2
19,50,1,0,0,0,1,0,1,12,0,7.0031,475,3
20,49,1,0,0,0,1,0,1,12,0,7.1701,475,4
21,50,1,0,0,0,1,0,1,12,0,7.1778,475,5
22,48,1,0,0,0,1,0,1,12,0,7.2442,475,6
23,48,1,0,0,0,1,0,1,12,0,7.3933,475,7
26,47,1,1,0,1,1,0,1,10,0,5.8693,476,1
27,49,1,1,0,1,1,0,1,10,0,5.8579,476,2
28,38,1,1,0,1,1,0,1,10,0,5.8777,476,3
29,8,0,0,0,1,1,0,0,10,0,5.8579,476,4
30,43,1,1,0,1,1,0,0,10,0,6.5862,476,5
31,52,1,1,0,1,1,0,0,10,0,6.3544,476,6
32,52,1,1,0,1,1,0,0,10,0,6.5862,476,7
10,47,0,1,0,1,1,0,1,12,0,6.2804,477,1
11,26,0,1,0,1,1,0,1,12,0,6.4457,477,2
12,48,0,1,0,1,1,0,1,12,0,6.4800,477,3
13,48,0,1,0,1,1,0,1,12,0,6.7742,477,4
14,48,0,1,0,1,1,0,1,12,0,6.8320,477,5
15,46,0,1,0,1,1,0,1,12,0,6.9078,477,6
16,49,1,1,0,1,1,0,1,12,0,7.0031,477,7
3,49,1,1,0,1,1,0,1,16,0,6.2538,478,1
4,49,1,1,0,1,1,0,1,16,0,6.4615,478,2
5,48,1,1,0,1,1,0,1,16,0,6.5367,478,3
6,47,1,1,0,1,1,0,1,16,0,6.6201,478,4
7,49,0,1,0,1,1,0,1,16,0,6.6360,478,5
8,49,0,1,0,1,1,0,1,16,0,6.7511,478,6
9,50,0,0,0,1,1,0,0,16,0,6.8565,478,7
21,48,1,0,1,1,1,0,0,12,0,6.9058,479,1
22,48,1,0,1,1,1,0,0,12,0,6.9058,479,2
23,48,1,0,1,1,1,0,0,12,0,7.2342,479,3
24,48,1,0,1,1,0,0,0,12,0,7.2998,479,4
25,48,1,0,1,1,1,0,0,12,0,7.3132,479,5
26,48,1,0,1,1,1,0,0,12,0,7.3759,479,6
27,47,1,0,1,1,1,0,0,12,0,7.6187,479,7
17,51,1,1,1,0,1,0,0,12,0,5.5984,480,1
18,50,1,1,1,0,1,0,0,12,0,6.2146,480,2
19,50,1,1,1,0,1,0,0,12,0,6.1093,480,3
20,50,1,1,1,0,1,0,1,12,0,6.2634,480,4
21,48,1,1,1,0,1,0,1,12,0,6.5511,480,5
22,45,1,1,1,0,1,0,1,12,0,6.8024,480,6
23,42,1,1,1,0,1,0,1,12,0,6.9566,480,7
18,48,0,0,1,0,1,0,0,7,0,5.7038,481,1
19,50,0,0,1,0,1,0,0,7,0,5.7203,481,2
20,50,0,0,1,0,1,0,0,7,0,5.9915,481,3
21,50,0,0,1,0,1,0,0,7,0,6.0521,481,4
22,48,0,0,1,0,1,0,0,7,0,6.2146,481,5
23,48,0,0,1,0,1,0,0,7,0,6.2634,481,6
24,49,0,1,1,0,1,0,0,7,0,6.3099,481,7
10,44,1,0,1,1,1,0,0,11,0,6.3544,482,1
11,49,1,0,1,1,1,0,0,11,0,6.3544,482,2
12,50,1,0,1,1,1,0,0,11,0,6.5367,482,3
13,49,1,0,1,1,1,0,0,11,0,6.6067,482,4
14,48,1,0,1,1,1,0,0,11,0,6.6067,482,5
15,48,1,0,1,1,1,0,0,11,0,6.7569,482,6
16,49,1,0,1,1,1,0,0,11,0,6.9518,482,7
7,50,0,0,1,1,0,0,1,14,1,6.0754,483,1
8,50,0,0,1,1,0,0,1,14,1,6.3544,483,2
9,49,0,0,1,1,0,0,1,14,1,6.5862,483,3
10,48,0,0,1,1,0,0,1,14,1,6.5889,483,4
11,46,0,0,1,1,0,0,1,14,1,6.5930,483,5
12,49,0,0,1,1,0,0,1,14,1,6.8427,483,6
13,47,0,0,1,1,0,0,1,14,1,6.9726,483,7
7,44,1,0,0,1,1,0,1,10,0,6.5610,484,1
8,49,1,0,0,1,1,0,1,10,0,6.9058,484,2
9,45,1,0,0,1,1,0,1,10,0,6.7334,484,3
10,49,1,0,0,1,1,0,1,10,0,6.8742,484,4
11,47,1,0,0,1,1,0,1,10,0,7.0344,484,5
12,49,1,0,0,1,1,0,1,10,0,7.0353,484,6
13,39,1,0,0,1,1,0,1,10,0,7.1967,484,7
18,49,0,1,0,1,1,0,1,12,0,6.3561,485,1
19,49,0,1,0,1,1,0,1,12,0,6.4922,485,2
20,49,0,1,0,1,1,0,1,12,0,6.6593,485,3
21,49,0,1,0,1,1,0,1,12,0,6.5695,485,4
22,49,0,1,0,1,1,0,1,12,0,6.8002,485,5
23,49,0,1,0,1,1,0,1,12,0,6.7310,485,6
24,48,0,1,0,1,1,0,1,12,0,6.9256,485,7
32,48,1,0,0,1,1,0,1,9,0,6.9058,486,1
33,52,1,0,0,1,1,0,1,9,0,6.9058,486,2
34,50,1,0,0,1,1,0,1,9,0,6.9566,486,3
35,51,1,0,0,1,1,0,1,9,0,7.0255,486,4
36,43,1,0,0,1,1,0,1,9,0,7.0901,486,5
37,50,1,0,0,1,1,0,1,9,0,7.0901,486,6
38,49,1,0,0,1,1,0,1,9,0,7.2442,486,7
10,49,0,0,0,1,1,0,1,15,0,6.7274,487,1
11,49,0,0,0,1,1,0,1,15,0,6.8024,487,2
12,48,0,0,0,1,1,0,1,15,0,6.8865,487,3
13,48,0,0,0,1,1,0,1,15,0,6.9566,487,4
14,47,0,0,0,1,1,0,1,15,0,7.0901,487,5
15,46,0,0,0,1,1,0,1,15,0,7.2619,487,6
16,43,0,0,0,1,1,0,1,15,0,7.4283,487,7
26,41,1,0,0,1,1,0,1,12,0,6.5525,488,1
27,47,1,0,0,1,1,0,1,12,0,6.6241,488,2
28,32,1,0,0,0,1,0,1,12,0,6.7867,488,3
29,46,1,0,0,0,1,0,1,12,0,6.8309,488,4
30,44,1,0,0,0,1,0,1,12,0,7.0449,488,5
31,45,1,0,0,0,1,0,1,12,0,7.0264,488,6
32,23,1,0,0,0,1,0,1,12,0,7.1357,488,7
31,50,0,0,1,1,1,0,0,12,0,6.5903,489,1
32,50,0,0,1,1,1,0,0,12,0,6.6201,489,2
33,50,0,0,1,1,1,0,0,12,0,6.6529,489,3
34,50,0,0,1,1,1,0,0,12,0,6.7154,489,4
35,51,0,0,1,1,1,0,0,12,0,6.7742,489,5
36,50,1,0,1,1,1,0,0,12,0,6.8565,489,6
37,51,0,0,1,1,1,0,0,12,0,6.9325,489,7
24,46,0,1,0,1,0,0,0,16,0,6.8024,490,1
25,45,0,1,0,1,0,0,0,16,0,6.9058,490,2
26,47,0,1,0,1,1,0,1,16,0,6.9078,490,3
27,49,0,1,0,1,1,0,0,16,0,7.0148,490,4
28,47,0,1,0,1,1,0,0,16,0,7.0388,490,5
29,47,0,1,0,1,1,0,0,16,0,6.9489,490,6
30,49,0,1,0,1,1,0,0,16,0,7.1967,490,7
7,12,1,0,0,1,1,0,1,12,0,6.2729,491,1
8,25,1,0,0,1,1,0,1,12,0,6.4630,491,2
9,49,1,0,0,1,1,0,1,12,0,6.5309,491,3
10,51,1,0,0,1,1,0,1,12,0,6.6695,491,4
11,50,1,0,0,1,1,0,1,12,0,6.6670,491,5
12,50,1,0,0,1,1,0,0,12,0,7.0255,491,6
13,46,1,0,0,1,0,0,0,12,0,7.0255,491,7
22,48,0,0,0,1,0,1,1,12,0,6.1570,492,1
23,47,0,0,0,1,0,1,1,12,0,6.1093,492,2
24,48,0,0,0,1,0,1,1,12,0,6.3368,492,3
25,49,0,0,0,1,0,1,1,12,0,6.3596,492,4
26,48,0,0,0,1,0,1,1,12,0,6.5876,492,5
27,47,0,0,0,1,0,1,1,12,0,6.7130,492,6
28,47,0,0,0,1,0,1,1,12,0,5.8493,492,7
12,50,0,1,1,0,1,0,0,14,0,6.5511,493,1
13,50,0,1,1,1,1,0,0,14,0,6.6201,493,2
14,48,0,1,1,1,1,0,0,14,0,6.7007,493,3
15,49,0,1,1,1,1,0,0,14,0,6.7719,493,4
16,49,0,1,1,1,1,0,0,14,0,6.8565,493,5
17,49,0,1,1,1,1,0,0,14,0,7.0901,493,6
18,49,1,1,1,1,1,0,0,14,0,6.9726,493,7
39,44,1,1,0,1,0,1,1,14,1,5.9480,494,1
40,48,1,1,0,1,0,1,1,14,1,6.0521,494,2
41,35,1,1,0,1,0,1,1,14,1,6.1159,494,3
42,48,1,1,0,1,0,1,1,14,1,6.1800,494,4
43,48,1,1,0,1,0,1,1,14,1,6.2596,494,5
44,48,1,1,0,1,0,1,1,14,1,6.3154,494,6
45,48,1,1,0,1,0,1,1,14,1,6.3682,494,7
8,41,1,0,0,0,1,0,0,14,0,6.2146,495,1
9,42,1,0,0,0,1,0,0,14,0,6.3099,495,2
10,48,1,0,0,1,1,0,1,14,0,6.6846,495,3
11,52,1,0,0,1,1,0,1,14,0,6.7429,495,4
12,51,1,0,0,1,1,0,1,14,0,6.8134,495,5
13,51,1,0,0,1,1,0,1,14,0,6.8024,495,6
14,49,1,0,0,1,1,0,1,14,0,6.9566,495,7
33,41,1,1,0,1,1,0,1,8,0,6.9058,496,1
34,45,1,1,0,1,1,0,1,8,0,6.9058,496,2
35,47,1,1,0,1,1,0,1,8,0,7.1846,496,3
36,46,1,1,0,1,1,0,1,8,0,7.2889,496,4
37,43,1,1,0,1,1,0,1,8,0,7.3908,496,5
38,47,1,1,0,1,1,0,1,8,0,7.4866,496,6
39,46,1,1,0,1,1,0,1,8,0,7.5606,496,7
15,49,1,0,0,1,1,0,0,14,0,6.9058,497,1
16,49,0,0,0,1,1,0,0,14,0,6.9058,497,2
17,49,0,0,0,1,1,0,0,14,0,7.0901,497,3
18,48,0,0,0,1,1,0,0,14,0,7.2442,497,4
19,48,0,0,0,1,1,0,0,14,0,7.3544,497,5
20,48,0,0,0,1,1,0,0,14,0,7.2910,497,6
21,47,0,0,0,1,1,0,0,14,0,7.4674,497,7
20,46,0,0,0,1,0,1,0,12,0,6.2634,498,1
21,49,0,0,0,1,0,1,0,12,0,6.3008,498,2
22,48,0,0,0,1,0,1,0,12,0,6.3969,498,3
23,49,0,0,0,1,0,1,0,12,0,6.3969,498,4
24,49,0,0,0,1,0,1,0,12,0,6.5582,498,5
25,35,0,0,0,1,0,1,0,12,0,6.7742,498,6
26,36,0,0,0,1,0,1,0,12,0,6.8690,498,7
34,6,1,1,0,1,1,0,1,11,0,6.3596,499,1
35,48,1,1,0,1,1,0,1,11,0,6.4568,499,2
36,47,1,1,0,1,1,0,1,11,0,6.6134,499,3
37,45,1,1,0,1,1,0,1,11,0,6.6399,499,4
38,44,1,1,0,1,1,0,1,11,0,6.7742,499,5
39,47,1,1,0,1,1,0,1,11,0,6.7912,499,6
40,47,1,1,0,1,1,0,1,11,0,6.8406,499,7
3,46,0,0,0,0,1,0,0,17,0,6.6201,500,1
4,48,0,0,0,0,1,0,0,17,0,6.6201,500,2
5,48,0,0,0,0,1,0,0,17,0,6.6846,500,3
6,49,0,0,0,0,1,0,0,17,0,6.8876,500,4
7,49,0,0,0,0,1,0,0,17,0,6.8565,500,5
8,49,0,0,0,0,1,0,0,17,0,5.9890,500,6
9,48,0,0,1,1,1,0,0,17,0,6.1269,500,7
28,46,1,1,1,1,1,0,1,12,0,6.3596,501,1
29,47,1,1,1,1,1,0,1,12,0,6.4520,501,2
30,47,1,1,1,1,1,0,1,12,0,6.5294,501,3
31,46,1,1,1,1,1,0,1,12,0,6.6386,501,4
32,46,1,1,1,1,1,0,1,12,0,6.7912,501,5
33,38,1,1,1,1,1,0,1,12,0,6.9566,501,6
34,45,0,1,1,1,1,0,1,12,0,7.0344,501,7
14,44,0,0,0,0,0,1,0,17,0,6.6464,502,1
15,44,0,0,0,0,0,1,1,17,0,6.7154,502,2
16,44,0,0,0,0,0,1,1,17,0,6.7742,502,3
17,44,0,0,0,0,0,1,1,17,0,6.9566,502,4
18,44,0,0,0,0,0,1,1,17,0,6.9566,502,5
19,44,0,0,0,0,0,1,1,17,0,7.2079,502,6
20,41,0,0,0,0,0,1,1,17,0,7.1892,502,7
7,46,1,0,0,1,1,0,1,12,0,6.8024,503,1
8,40,1,0,0,1,1,0,1,12,0,6.9058,503,2
9,45,1,0,0,1,1,0,1,12,0,7.1025,503,3
10,46,1,0,0,1,1,0,1,12,0,7.1277,503,4
11,47,1,0,0,1,1,0,1,12,0,7.1831,503,5
12,46,1,0,0,1,1,0,1,12,0,7.3537,503,6
13,49,1,0,0,1,1,0,1,12,0,7.4000,503,7
8,46,0,1,0,1,1,0,1,12,0,6.4907,504,1
9,49,1,1,0,1,1,0,0,12,0,6.6451,504,2
10,47,1,1,0,1,0,0,0,12,0,6.8024,504,3
11,46,1,1,0,1,0,0,0,12,0,6.7310,504,4
12,40,1,1,0,1,1,0,0,12,0,7.0370,504,5
13,46,1,1,0,1,1,0,0,12,0,6.4907,504,6
14,48,1,1,0,1,1,0,1,12,0,7.3112,504,7
23,48,0,0,0,0,1,0,0,16,0,6.9058,505,1
24,47,0,0,0,0,1,0,0,16,0,6.9058,505,2
25,48,0,0,0,0,1,0,0,16,0,7.4384,505,3
26,48,0,0,0,0,1,0,0,16,0,7.6009,505,4
27,48,0,0,0,0,1,0,0,16,0,6.7742,505,5
28,48,0,0,0,0,1,0,0,16,0,7.6207,505,6
29,47,0,0,0,0,1,0,0,16,0,7.7903,505,7
5,52,1,0,0,1,1,0,0,12,0,6.3544,506,1
6,51,1,0,0,1,1,0,0,12,0,6.4378,506,2
7,51,1,0,0,1,1,0,0,12,0,6.5511,506,3
8,51,1,0,0,1,1,0,0,12,0,6.6846,506,4
9,52,1,0,0,1,1,0,0,12,0,6.7452,506,5
10,51,1,0,0,1,1,0,0,12,0,6.6846,506,6
11,46,1,0,0,1,1,0,0,12,0,6.8024,506,7
22,51,1,0,0,0,1,0,0,12,0,6.2146,507,1
23,44,1,0,0,0,1,0,0,12,0,6.3099,507,2
24,38,1,0,0,0,1,0,0,12,0,6.3716,507,3
25,39,1,0,0,0,1,0,0,12,0,6.3969,507,4
26,52,1,0,0,0,1,0,0,12,0,6.5511,507,5
27,51,1,0,0,0,1,0,0,12,0,6.5511,507,6
28,51,1,0,0,0,1,0,0,12,0,6.7154,507,7
34,48,1,0,0,0,1,0,0,12,0,6.2823,508,1
35,49,1,0,0,0,1,0,0,12,0,6.5147,508,2
36,50,1,0,0,0,1,0,0,12,0,6.5862,508,3
37,49,1,0,0,0,1,0,0,12,0,6.7154,508,4
38,50,1,0,0,0,1,0,0,12,0,6.7511,508,5
39,48,0,0,0,0,1,0,0,12,0,6.4552,508,6
40,50,0,0,0,0,1,0,0,12,0,6.7093,508,7
18,50,0,1,0,1,1,0,0,12,0,6.3953,509,1
19,50,1,1,0,1,1,0,0,12,0,6.4907,509,2
20,49,1,1,0,1,1,0,0,12,0,6.5958,509,3
21,49,0,1,0,1,1,0,0,12,0,6.6412,509,4
22,48,0,1,0,1,1,0,0,12,0,6.8024,509,5
23,48,0,1,0,1,1,0,0,12,0,6.9187,509,6
24,48,0,1,0,1,1,0,0,12,0,6.9604,509,7
6,50,0,0,0,1,1,0,0,16,0,6.9058,510,1
7,50,0,0,0,1,1,0,0,16,0,6.9058,510,2
8,50,0,0,0,1,1,0,0,16,0,7.1701,510,3
9,50,0,0,0,1,1,0,0,16,0,7.2793,510,4
10,50,0,0,0,1,1,0,0,16,0,7.3132,510,5
11,49,0,0,0,1,1,0,0,16,0,7.3778,510,6
12,50,0,0,0,1,1,0,0,16,0,7.3492,510,7
12,50,1,0,0,1,1,0,0,13,0,6.1944,511,1
13,48,1,0,0,1,1,0,0,13,0,6.2634,511,2
14,49,1,0,0,1,1,0,0,13,0,6.2916,511,3
15,47,1,0,0,1,1,0,0,13,0,6.1312,511,4
16,30,1,0,0,1,1,0,0,13,0,6.7452,511,5
17,49,1,0,0,0,0,0,0,13,0,6.9566,511,6
18,47,1,0,0,0,0,0,0,13,0,6.8406,511,7
4,50,1,1,1,0,1,0,0,10,0,6.1633,512,1
5,49,1,1,1,0,1,0,0,10,0,6.3969,512,2
6,47,1,1,1,0,1,0,0,10,0,6.7154,512,3
7,47,1,1,1,0,1,0,0,10,0,6.5862,512,4
8,47,1,1,1,0,1,0,1,10,0,6.8134,512,5
9,46,1,1,1,0,1,0,1,10,0,6.9078,512,6
10,48,1,1,1,0,1,0,1,10,0,7.0031,512,7
35,50,1,0,0,0,1,0,0,5,0,6.0379,513,1
36,50,1,0,0,0,1,0,0,5,0,6.1717,513,2
37,50,1,0,0,0,1,0,0,5,0,6.1312,513,3
38,50,1,0,0,0,1,0,0,5,0,6.1883,513,4
39,50,1,0,0,0,1,0,0,5,0,5.7652,513,5
40,48,1,0,0,0,1,0,0,5,0,5.9890,513,6
41,50,1,0,0,0,1,0,0,5,0,5.9915,513,7
18,39,0,0,0,1,1,0,1,14,0,6.9058,514,1
19,37,0,0,0,1,1,0,1,14,0,6.9058,514,2
20,44,0,0,0,1,1,0,1,14,0,6.9566,514,3
21,42,0,0,0,1,1,0,1,14,0,7.0901,514,4
22,42,0,0,0,1,1,0,1,14,0,7.0475,514,5
23,41,0,0,0,1,1,0,1,14,0,7.1309,514,6
24,36,0,0,0,1,1,0,1,14,0,7.3467,514,7
